CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
2297,21,Married,Rural,Secondary,1,Poorest,-62422
2298,36,Married,Rural,No Education,7,Poorer,-48128
2299,25,Other,Rural,Primary,1,Poorest,-72293
2300,30,Married,Rural,No Education,4,Poorer,-53275
2301,47,Married,Rural,Primary,8,Poorer,-51486
2302,16,Single,Rural,Primary,0,Poorer,-51486
2303,27,Married,Rural,No Education,3,Poorest,-73080
2304,21,Married,Rural,No Education,2,Poorest,-63353
2305,30,Married,Rural,No Education,4,Richer,-30592
2306,34,Married,Rural,No Education,5,Poorest,-72143
2307,34,Married,Rural,Primary,5,Middle,-44445
2308,16,Single,Rural,Primary,0,Middle,-44445
2309,45,Married,Rural,No Education,8,Poorer,-58791
2310,41,Married,Rural,No Education,7,Poorer,-49961
2311,18,Single,Rural,Primary,0,Poorest,-68962
2312,40,Married,Rural,No Education,6,Poorest,-83476
2313,30,Married,Rural,Primary,4,Poorest,-72280
2314,25,Other,Rural,Primary,3,Poorer,-61704
2315,30,Married,Rural,No Education,5,Poorer,-56381
2316,33,Married,Rural,No Education,5,Poorer,-61531
2317,34,Other,Rural,No Education,3,Poorest,-77643
2318,46,Married,Rural,No Education,10,Middle,-38497
2319,18,Single,Rural,No Education,0,Middle,-32982
2320,35,Married,Rural,No Education,3,Poorest,-82620
2321,17,Single,Rural,Primary,0,Poorest,-82620
2322,37,Single,Rural,No Education,0,Middle,-40645
2323,19,Married,Rural,Primary,0,Middle,-40645
2324,43,Married,Rural,No Education,5,Poorer,-52956
2325,15,Single,Rural,No Education,0,Poorer,-50723
2326,40,Married,Rural,No Education,6,Poorest,-66718
2327,23,Married,Rural,No Education,1,Richer,-31359
2328,17,Single,Rural,No Education,0,Poorest,-67430
2329,15,Single,Rural,Primary,0,Middle,-42656
2330,32,Married,Rural,No Education,5,Middle,-41374
2331,15,Single,Rural,Primary,0,Middle,-41374
2332,40,Married,Rural,No Education,8,Poorer,-58810
2333,18,Married,Rural,Primary,0,Poorer,-58810
2334,39,Married,Rural,No Education,8,Poorest,-72390
2335,40,Married,Rural,No Education,8,Middle,-42611
2336,15,Single,Rural,Primary,0,Middle,-42611
2337,44,Married,Rural,No Education,9,Poorer,-53419
2338,43,Married,Rural,No Education,7,Middle,-34951
2339,15,Single,Rural,Primary,0,Middle,-34951
2340,35,Married,Rural,No Education,6,Middle,-46576
2341,15,Single,Rural,Primary,0,Middle,-46576
2342,28,Married,Rural,Primary,4,Poorer,-59725
2343,38,Married,Rural,No Education,6,Poorer,-51245
2344,16,Single,Rural,Secondary,0,Poorer,-51245
2345,27,Single,Urban,Higher,0,Richest,280985
2346,24,Single,Urban,Higher,0,Richest,280985
2347,15,Single,Urban,Primary,0,Richest,280985
2348,45,Single,Urban,Primary,0,Richest,220923
2349,21,Single,Urban,Higher,0,Richest,220923
2350,35,Other,Urban,Secondary,3,Richest,143895
2351,20,Single,Urban,Secondary,0,Richest,143895
2352,19,Married,Urban,Secondary,1,Richest,162408
2353,23,Single,Urban,Secondary,0,Richest,204297
2354,38,Married,Urban,Secondary,5,Richest,181118
2355,40,Other,Urban,Primary,2,Richest,235655
2356,23,Single,Urban,Higher,0,Richest,235655
2357,45,Other,Urban,No Education,4,Richest,96644
2358,31,Single,Urban,Higher,0,Richest,211931
2359,25,Single,Urban,Higher,0,Richest,211931
2360,22,Single,Urban,Higher,0,Richest,211931
2361,18,Single,Urban,Secondary,0,Richest,211931
2362,15,Single,Urban,Primary,0,Richest,211931
2363,29,Married,Urban,Secondary,3,Richest,138370
2364,36,Married,Urban,Primary,3,Richest,159128
2365,18,Single,Urban,Secondary,0,Richest,159128
2366,39,Married,Urban,No Education,4,Richest,188084
2367,29,Single,Urban,Secondary,0,Richest,159626
2368,41,Single,Urban,Higher,0,Richest,309962
2369,24,Single,Urban,Higher,0,Richest,309962
2370,22,Single,Urban,Primary,0,Richest,309962
2371,20,Single,Urban,Primary,0,Richest,309962
2372,49,Married,Urban,Primary,1,Richest,190953
2373,35,Single,Urban,Primary,1,Richest,179164
2374,27,Single,Urban,Primary,0,Richest,179164
2375,23,Single,Urban,Higher,0,Richest,179164
2376,30,Single,Urban,Primary,0,Richest,187836
2377,38,Single,Urban,Secondary,0,Richest,183904
2378,27,Single,Urban,Secondary,0,Richest,183904
2379,37,Single,Urban,Secondary,1,Richest,193418
2380,30,Single,Urban,Higher,0,Richest,193418
2381,26,Single,Urban,Secondary,0,Richest,193418
2382,24,Single,Urban,Higher,0,Richest,193418
2383,19,Single,Urban,No Education,0,Richest,206430
2384,25,Married,Urban,Secondary,2,Richest,231355
2385,16,Single,Urban,Primary,0,Richest,202686
2386,25,Single,Urban,Primary,0,Richest,137756
2387,16,Single,Urban,Secondary,0,Richest,129701
2388,32,Married,Urban,Secondary,2,Richest,152224
2389,21,Married,Urban,Primary,0,Richest,123120
2390,47,Married,Urban,Primary,4,Richest,76276
2391,20,Other,Urban,Secondary,0,Richest,76276
2392,29,Married,Urban,Higher,0,Richest,152319
2393,34,Married,Urban,Secondary,0,Richest,139300
2394,25,Single,Urban,Primary,0,Richest,139300
2395,49,Other,Urban,No Education,3,Richest,141983
2396,33,Married,Urban,Higher,1,Richest,184894
2397,25,Married,Urban,No Education,0,Richest,136699
2398,48,Married,Urban,Secondary,4,Richest,193436
2399,21,Single,Urban,Higher,0,Richest,193436
2400,21,Single,Urban,Higher,0,Richest,193436
2401,22,Married,Urban,Higher,0,Richest,117344
2402,41,Other,Urban,Primary,4,Richest,183203
2403,21,Single,Urban,Secondary,0,Richest,183203
2404,21,Single,Urban,Higher,0,Richest,183203
2405,18,Single,Urban,Primary,0,Richest,183203
2406,26,Married,Urban,Primary,2,Richest,150065
2407,42,Married,Urban,Secondary,3,Richest,226059
2408,26,Single,Urban,Higher,0,Richest,226059
2409,20,Single,Urban,Higher,0,Richest,226059
2410,20,Other,Urban,Primary,0,Richest,226059
2411,28,Married,Urban,Primary,1,Richest,91570
2412,28,Married,Rural,No Education,5,Poorest,-116464
2413,16,Single,Rural,Primary,0,Poorest,-115053
2414,42,Married,Rural,No Education,2,Poorest,-115290
2415,19,Other,Rural,No Education,1,Poorest,-115290
2416,22,Married,Rural,Primary,1,Poorest,-101291
2417,27,Married,Rural,No Education,2,Poorest,-102381
2418,49,Married,Rural,No Education,6,Poorest,-114953
2419,16,Single,Rural,Primary,0,Poorest,-114953
2420,40,Married,Rural,No Education,8,Poorest,-101383
2421,17,Single,Rural,Primary,0,Poorest,-101383
2422,19,Married,Rural,Primary,2,Poorest,-99478
2423,18,Single,Rural,No Education,0,Poorest,-108539
2424,25,Married,Rural,No Education,3,Poorest,-113202
2425,26,Married,Rural,No Education,3,Poorest,-113338
2426,43,Married,Rural,No Education,3,Poorest,-116005
2427,46,Married,Rural,No Education,3,Poorest,-120620
2428,24,Married,Rural,No Education,3,Poorest,-79484
2429,28,Married,Rural,Primary,3,Poorest,-100578
2430,19,Other,Rural,No Education,1,Poorest,-126296
2431,29,Married,Rural,No Education,4,Poorest,-112173
2432,32,Other,Rural,No Education,5,Poorest,-68050
2433,34,Married,Rural,No Education,5,Poorer,-59154
2434,25,Married,Rural,Primary,0,Middle,-39135
2435,39,Married,Rural,No Education,7,Poorer,-56499
2436,39,Married,Rural,Primary,6,Middle,-46092
2437,20,Single,Rural,Primary,0,Middle,-46092
2438,17,Single,Rural,Primary,0,Middle,-46092
2439,46,Married,Rural,No Education,6,Poorest,-80651
2440,20,Other,Rural,Primary,0,Poorest,-62949
2441,43,Married,Rural,No Education,6,Poorer,-58301
2442,32,Married,Rural,No Education,3,Poorest,-77685
2443,26,Married,Rural,Primary,1,Poorer,-51575
2444,37,Married,Rural,No Education,5,Poorer,-56791
2445,47,Other,Rural,No Education,2,Poorest,-89108
2446,24,Married,Rural,Secondary,0,Poorest,-67049
2447,41,Married,Rural,Primary,5,Poorest,-62283
2448,19,Single,Rural,Secondary,0,Poorest,-62283
2449,30,Other,Rural,No Education,3,Poorer,-55328
2450,34,Married,Rural,No Education,5,Poorest,-81526
2451,19,Single,Rural,Primary,0,Poorest,-80228
2452,30,Married,Rural,No Education,4,Poorest,-100736
2453,25,Married,Rural,No Education,2,Poorest,-81014
2454,28,Married,Rural,Primary,5,Poorest,-89499
2455,18,Single,Rural,Primary,0,Poorest,-80236
2456,30,Married,Rural,No Education,5,Poorest,-81492
2457,45,Married,Rural,No Education,4,Poorest,-77888
2458,37,Married,Rural,No Education,7,Poorest,-98070
2459,30,Married,Rural,Primary,4,Poorest,-90162
2460,16,Single,Rural,Primary,0,Poorest,-79931
2461,26,Married,Rural,Secondary,3,Poorest,-97309
2462,35,Married,Rural,No Education,4,Poorest,-67055
2463,31,Married,Rural,No Education,5,Poorest,-87674
2464,30,Other,Rural,No Education,1,Poorest,-75992
2465,28,Married,Rural,Primary,2,Poorest,-80999
2466,32,Married,Rural,No Education,4,Poorest,-84236
2467,30,Married,Rural,No Education,5,Poorest,-79250
2468,37,Married,Rural,Primary,6,Poorest,-86076
2469,34,Married,Rural,No Education,3,Poorest,-81645
2470,30,Married,Rural,No Education,6,Poorest,-81001
2471,16,Single,Rural,Primary,0,Poorest,-73628
2472,26,Other,Rural,Secondary,0,Poorest,-73628
2473,24,Single,Rural,Secondary,2,Poorest,-72487
2474,35,Married,Rural,No Education,6,Middle,-42822
2475,18,Single,Rural,Primary,0,Middle,-42822
2476,35,Married,Rural,Secondary,6,Poorest,-61792
2477,47,Married,Rural,Primary,3,Poorest,-68186
2478,45,Married,Rural,No Education,3,Poorest,-80418
2479,18,Single,Rural,Primary,0,Poorest,-77602
2480,41,Other,Rural,No Education,5,Poorest,-66402
2481,15,Married,Rural,Primary,0,Poorest,-66402
2482,27,Married,Rural,Secondary,2,Poorest,-85011
2483,25,Married,Rural,Primary,2,Poorest,-85011
2484,42,Married,Rural,Primary,5,Poorest,-72464
2485,17,Married,Rural,Secondary,0,Poorest,-72464
2486,34,Other,Rural,No Education,1,Poorest,-77213
2487,19,Married,Rural,Secondary,2,Richer,-32203
2488,21,Married,Rural,Secondary,2,Poorest,-72926
2489,29,Married,Rural,Higher,3,Poorer,-61575
2490,29,Other,Rural,Secondary,4,Poorer,-60956
2491,23,Married,Rural,Secondary,2,Middle,-47302
2492,25,Married,Rural,Secondary,3,Poorest,-67319
2493,16,Married,Rural,Primary,0,Poorest,-67319
2494,40,Other,Rural,Primary,5,Poorer,-51299
2495,31,Married,Rural,Secondary,5,Poorest,-85275
2496,42,Married,Rural,No Education,5,Poorest,-87175
2497,18,Married,Rural,Primary,1,Poorest,-87175
2498,44,Other,Rural,Primary,5,Poorer,-57394
2499,24,Married,Rural,Secondary,2,Poorer,-57394
2500,20,Married,Rural,Secondary,1,Poorer,-57394
2501,26,Married,Rural,Secondary,2,Poorest,-92231
2502,26,Married,Rural,Secondary,2,Poorest,-72573
2503,30,Married,Rural,Primary,4,Poorest,-90026
2504,18,Single,Rural,Secondary,0,Middle,-41263
2505,48,Other,Rural,Primary,7,Poorest,-87336
2506,29,Married,Rural,Primary,5,Poorest,-78057
2507,45,Married,Rural,Primary,3,Poorest,-65210
2508,23,Single,Rural,Secondary,0,Poorest,-65210
2509,27,Married,Rural,Secondary,4,Poorest,-80511
2510,20,Married,Rural,Secondary,2,Poorest,-80511
2511,38,Married,Rural,No Education,4,Poorest,-67338
2512,18,Married,Rural,Primary,0,Poorest,-67338
2513,37,Married,Rural,Primary,5,Poorest,-63771
2514,33,Married,Rural,Secondary,5,Poorest,-74082
2515,18,Single,Rural,Secondary,0,Poorest,-75952
2516,26,Married,Rural,Secondary,1,Poorest,-71371
2517,16,Married,Rural,Primary,2,Poorest,-95598
2518,27,Married,Rural,Primary,4,Poorest,-90887
2519,31,Married,Rural,Primary,4,Poorest,-68613
2520,37,Married,Rural,Secondary,5,Poorest,-72075
2521,18,Single,Rural,Secondary,0,Poorest,-72075
2522,37,Married,Rural,Primary,4,Poorer,-54954
2523,25,Married,Rural,Secondary,2,Poorer,-54954
2524,30,Married,Urban,Primary,2,Richest,215069
2525,18,Single,Urban,Primary,0,Richest,215069
2526,21,Single,Urban,Secondary,0,Richest,218742
2527,22,Other,Urban,No Education,0,Richest,218742
2528,19,Single,Urban,Primary,0,Richest,218742
2529,22,Single,Urban,Secondary,0,Richest,218742
2530,30,Other,Urban,Higher,1,Richest,161110
2531,35,Single,Urban,Primary,1,Richest,198354
2532,16,Single,Urban,Secondary,0,Richest,205504
2533,34,Married,Urban,Secondary,3,Richest,204966
2534,17,Single,Urban,Secondary,0,Richest,204966
2535,40,Single,Urban,Higher,1,Richest,204289
2536,16,Single,Urban,Secondary,0,Richest,204289
2537,43,Married,Urban,Higher,3,Richest,202413
2538,35,Single,Urban,Secondary,0,Richest,175419
2539,43,Other,Urban,Primary,3,Richest,174818
2540,40,Married,Urban,Secondary,3,Richest,174818
2541,23,Other,Urban,Primary,0,Richest,174818
2542,17,Single,Urban,Secondary,0,Richest,174818
2543,18,Single,Urban,No Education,0,Richest,174818
2544,23,Single,Urban,Higher,0,Richest,214198
2545,21,Single,Urban,Higher,0,Richest,214198
2546,16,Single,Urban,Primary,0,Richest,214198
2547,43,Other,Urban,Primary,1,Richest,144018
2548,25,Single,Urban,Higher,0,Richest,144018
2549,34,Other,Urban,Primary,0,Richest,190668
2550,28,Single,Urban,No Education,0,Richest,190668
2551,36,Married,Urban,Primary,4,Richest,130078
2552,34,Married,Urban,Secondary,4,Richest,191031
2553,17,Single,Urban,Secondary,0,Richest,191031
2554,42,Other,Urban,Secondary,3,Richest,162361
2555,30,Married,Urban,Primary,3,Richest,180104
2556,15,Single,Urban,Primary,0,Richest,153467
2557,41,Other,Urban,Primary,2,Richest,204723
2558,20,Single,Urban,Primary,0,Richest,204723
2559,16,Single,Urban,Primary,0,Richest,147989
2560,37,Single,Urban,Primary,0,Richest,232840
2561,25,Single,Urban,Secondary,0,Richest,232840
2562,26,Single,Urban,Secondary,0,Richest,195472
2563,18,Single,Urban,Primary,0,Richest,195472
2564,32,Married,Urban,Primary,2,Richest,242898
2565,15,Single,Urban,Primary,0,Richest,242898
2566,29,Married,Urban,Secondary,0,Richest,157876
2567,19,Single,Urban,Higher,0,Richest,194266
2568,28,Married,Urban,Primary,2,Richest,135609
2569,16,Single,Urban,Primary,0,Richest,135609
2570,38,Married,Urban,Primary,2,Richest,139486
2571,35,Single,Urban,Primary,1,Richest,139486
2572,28,Single,Urban,Secondary,0,Richest,173558
2573,31,Married,Urban,Higher,1,Richest,194830
2574,22,Married,Urban,Primary,0,Richest,108270
2575,30,Other,Urban,Primary,2,Richest,248509
2576,31,Single,Urban,Higher,1,Richest,276391
2577,15,Single,Urban,Primary,0,Richest,276391
2578,33,Single,Urban,Higher,0,Richest,202574
2579,41,Single,Urban,Primary,0,Richest,132807
2580,34,Other,Urban,Primary,3,Richest,143273
2581,16,Single,Urban,Secondary,0,Richest,143273
2582,49,Other,Urban,Primary,3,Richest,185842
2583,30,Single,Urban,No Education,1,Richest,107596
2584,23,Married,Urban,Secondary,2,Richest,129499
2585,26,Single,Urban,Secondary,0,Richest,129499
2586,18,Single,Urban,Secondary,0,Richest,129499
2587,24,Married,Urban,No Education,2,Richest,97350
2588,35,Other,Urban,Primary,1,Richest,214498
2589,15,Single,Urban,Primary,0,Richest,213063
2590,32,Married,Urban,Secondary,1,Richest,126527
2591,28,Single,Urban,Higher,1,Richest,240534
2592,35,Married,Urban,Primary,1,Richest,166576
2593,33,Married,Rural,No Education,3,Poorer,-50468
2594,44,Other,Rural,Primary,3,Middle,-37631
2595,16,Single,Rural,Primary,0,Middle,-37631
2596,30,Married,Rural,No Education,4,Middle,-36685
2597,35,Married,Rural,No Education,8,Richer,-30169
2598,17,Single,Rural,Primary,0,Richer,-30169
2599,15,Single,Rural,Primary,0,Richer,-30169
2600,33,Married,Rural,No Education,4,Poorer,-54653
2601,47,Married,Rural,No Education,9,Middle,-34371
2602,22,Single,Rural,Higher,0,Middle,-34371
2603,17,Single,Rural,Primary,0,Middle,-34371
2604,17,Single,Rural,Primary,0,Richer,-23454
2605,35,Married,Rural,No Education,5,Richer,-11665
2606,24,Single,Rural,Primary,0,Middle,-45264
2607,30,Married,Rural,No Education,3,Poorer,-47561
2608,32,Married,Rural,No Education,5,Middle,-35672
2609,18,Single,Rural,Primary,0,Middle,-35672
2610,42,Other,Rural,Primary,3,Poorer,-61084
2611,18,Single,Rural,Primary,0,Poorer,-61084
2612,16,Single,Rural,Primary,0,Poorer,-51079
2613,30,Married,Rural,No Education,1,Richer,-23931
2614,33,Married,Rural,No Education,3,Poorer,-50730
2615,33,Married,Rural,No Education,1,Middle,-33525
2616,35,Married,Rural,Primary,6,Richer,-16973
2617,30,Married,Urban,Higher,3,Richest,229440
2618,18,Single,Urban,Primary,0,Richest,229440
2619,32,Married,Urban,Primary,1,Richest,120661
2620,40,Married,Urban,Primary,2,Richest,129103
2621,24,Single,Urban,Primary,0,Richest,129103
2622,21,Single,Urban,Primary,0,Richest,129103
2623,41,Married,Urban,Primary,3,Richest,171702
2624,22,Single,Urban,Primary,0,Richest,171702
2625,26,Single,Urban,Higher,0,Richest,165721
2626,18,Single,Urban,Secondary,0,Richest,222649
2627,29,Married,Urban,Secondary,2,Richest,164591
2628,21,Married,Urban,Secondary,1,Richest,134178
2629,24,Single,Urban,Primary,0,Richest,98629
2630,39,Other,Urban,Secondary,2,Richest,211733
2631,37,Married,Urban,Primary,3,Richest,224276
2632,31,Other,Urban,No Education,1,Richest,107871
2633,21,Single,Urban,Primary,0,Richest,214408
2634,21,Other,Urban,Primary,0,Richest,214408
2635,23,Married,Urban,Primary,0,Richest,147756
2636,30,Married,Urban,Higher,2,Richest,184271
2637,35,Other,Urban,Primary,0,Richest,122505
2638,32,Married,Urban,Higher,2,Richest,161592
2639,18,Single,Urban,Primary,0,Richest,266294
2640,22,Other,Urban,Primary,1,Richest,266294
2641,26,Married,Urban,Higher,1,Richest,212886
2642,19,Single,Urban,Higher,0,Richest,212886
2643,41,Married,Urban,Higher,2,Richest,241751
2644,19,Single,Urban,Secondary,0,Richest,241751
2645,18,Single,Urban,Secondary,0,Richest,241751
2646,26,Married,Urban,Primary,2,Richest,187957
2647,32,Married,Urban,No Education,1,Richest,115801
2648,16,Single,Urban,Primary,0,Richest,115801
2649,38,Married,Urban,Secondary,4,Richest,235625
2650,18,Single,Urban,Secondary,0,Richest,235625
2651,16,Single,Urban,Secondary,0,Richest,235625
2652,20,Single,Urban,Secondary,0,Richest,235625
2653,29,Married,Urban,Higher,1,Richest,214036
2654,17,Single,Urban,Primary,0,Richest,214036
2655,30,Married,Urban,Secondary,1,Richest,245114
2656,24,Married,Urban,Higher,0,Richest,144345
2657,17,Single,Urban,Secondary,0,Richest,144345
2658,27,Married,Urban,Higher,1,Richest,148419
2659,25,Other,Urban,Primary,2,Richest,132377
2660,40,Married,Urban,Primary,0,Richest,152823
2661,25,Married,Urban,Secondary,1,Richest,186601
2662,32,Other,Urban,Secondary,2,Richest,246153
2663,30,Single,Urban,Higher,1,Richest,246153
2664,22,Single,Urban,Primary,0,Richest,246153
2665,38,Married,Urban,Primary,2,Richest,167216
2666,25,Married,Urban,Primary,2,Richest,207526
2667,32,Other,Urban,Primary,1,Richest,112739
2668,40,Single,Urban,Higher,0,Richest,225830
2669,42,Single,Urban,Secondary,0,Richest,225830
2670,32,Other,Urban,Primary,2,Richest,113953
2671,15,Single,Urban,Primary,0,Richest,113953
2672,22,Single,Urban,Higher,0,Richest,150118
2673,22,Single,Urban,No Education,0,Richest,256270
2674,35,Other,Urban,Primary,1,Richest,96895
2675,34,Married,Urban,No Education,5,Richest,98867
2676,39,Married,Urban,Secondary,3,Richest,276940
2677,16,Single,Urban,Secondary,0,Richest,276940
2678,48,Married,Urban,No Education,6,Richest,109632
2679,23,Single,Urban,Secondary,0,Richest,109632
